#  Table f225w.UVIS1.fits[1]  Fri 11:54:27 08-Feb-2013

# row      WAVELENGTH      THROUGHPUT
#           angstroms                

 3655           5354.     1.838566E-6
 3656           5355.     1.839429E-6
 3657           5356.     1.840293E-6
 3658           5357.     1.841155E-6
 3659           5358.     1.842019E-6
 3660           5359.     1.842882E-6
 3661           5360.     1.843745E-6
 3662           5361.     1.844607E-6
 3663           5362.     1.843979E-6
 3664           5363.     1.841917E-6
 3665           5364.     1.839854E-6
 3666           5365.     1.837791E-6
 3667           5366.     1.835729E-6
 3668           5367.     1.833666E-6
 3669           5368.     1.831604E-6
 3670           5369.     1.829541E-6
 3671           5370.     1.827479E-6
 3672           5371.     1.825416E-6
 3673           5372.     1.823353E-6
 3674           5373.     1.821291E-6
 3675           5374.     1.819228E-6
 3676           5375.     1.817165E-6
 3677           5376.     1.815102E-6
 3678           5377.     1.813039E-6
 3679           5378.     1.810977E-6
 3680           5379.     1.808914E-6
 3681           5380.     1.806852E-6
 3682           5381.     1.804790E-6
 3683           5382.     1.802571E-6
 3684           5383.     1.800196E-6
 3685           5384.     1.797822E-6
 3686           5385.     1.795448E-6
 3687           5386.     1.793073E-6
 3688           5387.     1.790699E-6
 3689           5388.     1.788326E-6
 3690           5389.     1.785951E-6
 3691           5390.     1.783577E-6
 3692           5391.     1.781203E-6
 3693           5392.     1.778829E-6
 3694           5393.     1.776456E-6
 3695           5394.     1.774082E-6
 3696           5395.     1.771708E-6
 3697           5396.     1.769335E-6
 3698           5397.     1.766961E-6
 3699           5398.     1.764589E-6
 3700           5399.     1.762215E-6
 3701           5400.     1.759842E-6
 3702           5401.     1.757468E-6
 3703           5402.     1.755106E-6
 3704           5403.     1.752756E-6
 3705           5404.     1.750405E-6
 3706           5405.     1.748056E-6
 3707           5406.     1.745706E-6
 3708           5407.     1.743356E-6
 3709           5408.     1.741007E-6
 3710           5409.     1.738657E-6
 3711           5410.     1.736307E-6
 3712           5411.     1.733957E-6
 3713           5412.     1.731607E-6
 3714           5413.     1.729257E-6
 3715           5414.     1.726908E-6
 3716           5415.     1.724557E-6
 3717           5416.     1.722208E-6
 3718           5417.     1.719858E-6
 3719           5418.     1.717509E-6
 3720           5419.     1.715159E-6
 3721           5420.     1.712810E-6
 3722           5421.     1.710459E-6
 3723           5422.     1.709705E-6
 3724           5423.     1.710590E-6
 3725           5424.     1.711475E-6
 3726           5425.     1.712360E-6
 3727           5426.     1.713245E-6
 3728           5427.     1.714130E-6
 3729           5428.     1.715015E-6
 3730           5429.     1.715900E-6
 3731           5430.     1.716785E-6
 3732           5431.     1.717668E-6
 3733           5432.     1.718551E-6
 3734           5433.     1.719433E-6
 3735           5434.     1.720316E-6
 3736           5435.     1.721199E-6
 3737           5436.     1.722081E-6
 3738           5437.     1.722964E-6
 3739           5438.     1.723847E-6
 3740           5439.     1.724729E-6
 3741           5440.     1.725612E-6
 3742           5441.     1.726494E-6
 3743           5442.     1.728084E-6
 3744           5443.     1.730417E-6
 3745           5444.     1.732751E-6
 3746           5445.     1.735084E-6
 3747           5446.     1.737418E-6
 3748           5447.     1.739749E-6
 3749           5448.     1.742084E-6
 3750           5449.     1.744416E-6
 3751           5450.     1.746750E-6
 3752           5451.     1.749081E-6
 3753           5452.     1.751413E-6
 3754           5453.     1.753744E-6
 3755           5454.     1.756076E-6
 3756           5455.     1.758407E-6
 3757           5456.     1.760738E-6
 3758           5457.     1.763070E-6
 3759           5458.     1.765401E-6
 3760           5459.     1.767731E-6
 3761           5460.     1.770062E-6
 3762           5461.     1.772392E-6
 3763           5462.     1.772820E-6
 3764           5463.     1.771209E-6
 3765           5464.     1.769598E-6
 3766           5465.     1.767986E-6
 3767           5466.     1.766375E-6
 3768           5467.     1.764764E-6
 3769           5468.     1.763153E-6
 3770           5469.     1.761542E-6
 3771           5470.     1.759931E-6
 3772           5471.     1.758319E-6
 3773           5472.     1.756707E-6
 3774           5473.     1.755095E-6
 3775           5474.     1.753483E-6
 3776           5475.     1.751871E-6
 3777           5476.     1.750260E-6
 3778           5477.     1.748648E-6
 3779           5478.     1.747036E-6
 3780           5479.     1.745425E-6
 3781           5480.     1.743814E-6
 3782           5481.     1.742202E-6
 3783           5482.     1.740912E-6
 3784           5483.     1.739973E-6
 3785           5484.     1.739034E-6
 3786           5485.     1.738096E-6
 3787           5486.     1.737158E-6
 3788           5487.     1.736219E-6
 3789           5488.     1.735281E-6
 3790           5489.     1.734342E-6
 3791           5490.     1.733404E-6
 3792           5491.     1.732465E-6
 3793           5492.     1.731527E-6
 3794           5493.     1.730588E-6
 3795           5494.     1.729649E-6
 3796           5495.     1.728710E-6
 3797           5496.     1.727771E-6
 3798           5497.     1.726832E-6
 3799           5498.     1.725894E-6
 3800           5499.     1.724954E-6
 3801           5500.     1.724016E-6
 3802           5501.     1.723085E-6
 3803           5502.     1.722186E-6
 3804           5503.     1.721322E-6
 3805           5504.     1.720458E-6
 3806           5505.     1.719594E-6
 3807           5506.     1.718730E-6
 3808           5507.     1.717866E-6
 3809           5508.     1.717002E-6
 3810           5509.     1.716138E-6
 3811           5510.     1.715274E-6
 3812           5511.     1.714410E-6
 3813           5512.     1.713545E-6
 3814           5513.     1.712680E-6
 3815           5514.     1.711816E-6
 3816           5515.     1.710951E-6
 3817           5516.     1.710087E-6
 3818           5517.     1.709222E-6
 3819           5518.     1.708358E-6
 3820           5519.     1.707493E-6
 3821           5520.     1.706629E-6
 3822           5521.     1.705764E-6
 3823           5522.     1.706668E-6
 3824           5523.     1.709592E-6
 3825           5524.     1.712515E-6
 3826           5525.     1.715439E-6
 3827           5526.     1.718362E-6
 3828           5527.     1.721286E-6
 3829           5528.     1.724207E-6
 3830           5529.     1.727132E-6
 3831           5530.     1.730055E-6
 3832           5531.     1.732977E-6
 3833           5532.     1.735899E-6
 3834           5533.     1.738822E-6
 3835           5534.     1.741742E-6
 3836           5535.     1.744663E-6
 3837           5536.     1.747585E-6
 3838           5537.     1.750505E-6
 3839           5538.     1.753426E-6
 3840           5539.     1.756347E-6
 3841           5540.     1.759270E-6
 3842           5541.     1.762188E-6
 3843           5542.     1.763004E-6
 3844           5543.     1.761365E-6
 3845           5544.     1.759726E-6
 3846           5545.     1.758086E-6
 3847           5546.     1.756448E-6
 3848           5547.     1.754808E-6
 3849           5548.     1.753169E-6
 3850           5549.     1.751530E-6
 3851           5550.     1.749891E-6
 3852           5551.     1.748252E-6
 3853           5552.     1.746612E-6
 3854           5553.     1.744972E-6
 3855           5554.     1.743333E-6
 3856           5555.     1.741693E-6
 3857           5556.     1.740054E-6
 3858           5557.     1.738415E-6
 3859           5558.     1.736776E-6
 3860           5559.     1.735138E-6
 3861           5560.     1.733497E-6
 3862           5561.     1.731857E-6
 3863           5562.     1.731535E-6
 3864           5563.     1.732786E-6
 3865           5564.     1.734037E-6
 3866           5565.     1.735288E-6
 3867           5566.     1.736538E-6
 3868           5567.     1.737789E-6
 3869           5568.     1.739039E-6
 3870           5569.     1.740289E-6
 3871           5570.     1.741540E-6
 3872           5571.     1.742642E-6
 3873           5572.     1.743744E-6
 3874           5573.     1.744846E-6
 3875           5574.     1.745947E-6
 3876           5575.     1.747048E-6
 3877           5576.     1.748149E-6
 3878           5577.     1.749249E-6
 3879           5578.     1.750349E-6
 3880           5579.     1.751449E-6
 3881           5580.     1.752549E-6
 3882           5581.     1.753798E-6
 3883           5582.     1.755002E-6
 3884           5583.     1.756155E-6
 3885           5584.     1.757308E-6
 3886           5585.     1.758461E-6
 3887           5586.     1.759614E-6
 3888           5587.     1.760767E-6
 3889           5588.     1.761921E-6
 3890           5589.     1.763073E-6
 3891           5590.     1.764227E-6
 3892           5591.     1.765379E-6
 3893           5592.     1.766532E-6
 3894           5593.     1.767684E-6
 3895           5594.     1.768837E-6
 3896           5595.     1.769990E-6
 3897           5596.     1.771142E-6
 3898           5597.     1.772294E-6
 3899           5598.     1.773448E-6
 3900           5599.     1.774600E-6
 3901           5600.     1.775752E-6
 3902           5601.     1.776904E-6
 3903           5602.     1.776247E-6
 3904           5603.     1.773339E-6
 3905           5604.     1.770432E-6
 3906           5605.     1.767524E-6
 3907           5606.     1.764617E-6
 3908           5607.     1.761710E-6
 3909           5608.     1.758803E-6
 3910           5609.     1.755896E-6
 3911           5610.     1.752987E-6
 3912           5611.     1.750081E-6
 3913           5612.     1.747174E-6
 3914           5613.     1.744268E-6
 3915           5614.     1.741360E-6
 3916           5615.     1.738454E-6
 3917           5616.     1.735548E-6
 3918           5617.     1.732641E-6
 3919           5618.     1.729736E-6
 3920           5619.     1.726828E-6
 3921           5620.     1.723922E-6
 3922           5621.     1.721013E-6
 3923           5622.     1.719399E-6
 3924           5623.     1.719427E-6
 3925           5624.     1.719456E-6
 3926           5625.     1.719484E-6
 3927           5626.     1.719512E-6
 3928           5627.     1.719540E-6
 3929           5628.     1.719568E-6
 3930           5629.     1.719596E-6
 3931           5630.     1.719624E-6
 3932           5631.     1.719606E-6
 3933           5632.     1.719589E-6
 3934           5633.     1.719571E-6
 3935           5634.     1.719553E-6
 3936           5635.     1.719535E-6
 3937           5636.     1.719518E-6
 3938           5637.     1.719500E-6
 3939           5638.     1.719482E-6
 3940           5639.     1.719464E-6
 3941           5640.     1.719446E-6
 3942           5641.     1.719428E-6
 3943           5642.     1.718745E-6
 3944           5643.     1.717196E-6
 3945           5644.     1.715647E-6
 3946           5645.     1.714098E-6
 3947           5646.     1.712549E-6
 3948           5647.     1.711000E-6
 3949           5648.     1.709452E-6
 3950           5649.     1.707905E-6
 3951           5650.     1.706356E-6
 3952           5651.     1.704808E-6
 3953           5652.     1.703260E-6
 3954           5653.     1.701712E-6
 3955           5654.     1.700164E-6
 3956           5655.     1.698617E-6
 3957           5656.     1.697070E-6
 3958           5657.     1.695522E-6
 3959           5658.     1.693976E-6
 3960           5659.     1.692429E-6
 3961           5660.     1.690882E-6
 3962           5661.     1.689335E-6
 3963           5662.     1.687970E-6
 3964           5663.     1.686846E-6
 3965           5664.     1.685723E-6
 3966           5665.     1.684599E-6
 3967           5666.     1.683476E-6
 3968           5667.     1.682353E-6
 3969           5668.     1.681230E-6
 3970           5669.     1.680107E-6
 3971           5670.     1.678984E-6
 3972           5671.     1.677860E-6
 3973           5672.     1.676737E-6
 3974           5673.     1.675614E-6
 3975           5674.     1.674490E-6
 3976           5675.     1.673367E-6
 3977           5676.     1.672244E-6
 3978           5677.     1.671120E-6
 3979           5678.     1.669997E-6
 3980           5679.     1.668874E-6
 3981           5680.     1.667751E-6
 3982           5681.     1.666628E-6
 3983           5682.     1.666980E-6
 3984           5683.     1.669333E-6
 3985           5684.     1.671687E-6
 3986           5685.     1.674041E-6
 3987           5686.     1.676395E-6
 3988           5687.     1.678748E-6
 3989           5688.     1.681100E-6
 3990           5689.     1.683453E-6
 3991           5690.     1.685806E-6
 3992           5691.     1.688159E-6
 3993           5692.     1.690510E-6
 3994           5693.     1.692862E-6
 3995           5694.     1.695212E-6
 3996           5695.     1.697564E-6
 3997           5696.     1.699914E-6
 3998           5697.     1.702265E-6
 3999           5698.     1.704616E-6
 4000           5699.     1.706965E-6
 4001           5700.     1.709316E-6
 4002           5701.     1.711665E-6
 4003           5702.     1.712676E-6
 4004           5703.     1.711826E-6
 4005           5704.     1.710975E-6
 4006           5705.     1.710126E-6
 4007           5706.     1.709276E-6
 4008           5707.     1.708426E-6
 4009           5708.     1.707577E-6
 4010           5709.     1.706726E-6
 4011           5710.     1.705877E-6
 4012           5711.     1.705027E-6
 4013           5712.     1.704178E-6
 4014           5713.     1.703328E-6
 4015           5714.     1.702478E-6
 4016           5715.     1.701630E-6
 4017           5716.     1.700781E-6
 4018           5717.     1.699932E-6
 4019           5718.     1.699083E-6
 4020           5719.     1.698234E-6
 4021           5720.     1.697385E-6
 4022           5721.     1.696392E-6
 4023           5722.     1.694695E-6
 4024           5723.     1.692003E-6
 4025           5724.     1.689310E-6
 4026           5725.     1.686618E-6
 4027           5726.     1.683928E-6
 4028           5727.     1.681237E-6
 4029           5728.     1.678549E-6
 4030           5729.     1.675858E-6
 4031           5730.     1.673169E-6
 4032           5731.     1.670623E-6
 4033           5732.     1.668077E-6
 4034           5733.     1.665531E-6
 4035           5734.     1.662984E-6
 4036           5735.     1.660439E-6
 4037           5736.     1.657893E-6
 4038           5737.     1.655348E-6
 4039           5738.     1.652803E-6
 4040           5739.     1.650259E-6
 4041           5740.     1.647714E-6
 4042           5741.     1.645170E-6
 4043           5742.     1.644059E-6
 4044           5743.     1.645029E-6
 4045           5744.     1.645999E-6
 4046           5745.     1.646969E-6
 4047           5746.     1.647939E-6
 4048           5747.     1.648908E-6
 4049           5748.     1.649878E-6
 4050           5749.     1.650847E-6
 4051           5750.     1.651816E-6
 4052           5751.     1.652785E-6
 4053           5752.     1.653754E-6
 4054           5753.     1.654723E-6
 4055           5754.     1.655691E-6
 4056           5755.     1.656660E-6
 4057           5756.     1.657628E-6
 4058           5757.     1.658597E-6
 4059           5758.     1.659565E-6
 4060           5759.     1.660534E-6
 4061           5760.     1.661501E-6
 4062           5761.     1.662470E-6
 4063           5762.     1.662613E-6
 4064           5763.     1.661532E-6
 4065           5764.     1.660450E-6
 4066           5765.     1.659369E-6
 4067           5766.     1.658287E-6
 4068           5767.     1.657207E-6
 4069           5768.     1.656125E-6
 4070           5769.     1.655044E-6
 4071           5770.     1.653963E-6
 4072           5771.     1.652883E-6
 4073           5772.     1.651802E-6
 4074           5773.     1.650721E-6
 4075           5774.     1.649640E-6
 4076           5775.     1.648559E-6
 4077           5776.     1.647479E-6
 4078           5777.     1.646398E-6
 4079           5778.     1.645318E-6
 4080           5779.     1.644237E-6
 4081           5780.     1.643157E-6
 4082           5781.     1.642077E-6
 4083           5782.     1.641004E-6
 4084           5783.     1.639942E-6
 4085           5784.     1.638881E-6
 4086           5785.     1.637820E-6
 4087           5786.     1.636759E-6
 4088           5787.     1.635698E-6
 4089           5788.     1.634638E-6
 4090           5789.     1.633577E-6
 4091           5790.     1.632516E-6
 4092           5791.     1.631456E-6
 4093           5792.     1.630394E-6
 4094           5793.     1.629334E-6
 4095           5794.     1.628274E-6
 4096           5795.     1.627213E-6
 4097           5796.     1.626153E-6
 4098           5797.     1.625093E-6
 4099           5798.     1.624034E-6
 4100           5799.     1.622974E-6
 4101           5800.     1.621914E-6
 4102           5801.     1.620854E-6
 4103           5802.     1.621525E-6
 4104           5803.     1.624883E-6
 4105           5804.     1.628241E-6
 4106           5805.     1.631598E-6
 4107           5806.     1.634955E-6
 4108           5807.     1.638310E-6
 4109           5808.     1.641668E-6
 4110           5809.     1.645021E-6
 4111           5810.     1.648379E-6
 4112           5811.     1.651734E-6
 4113           5812.     1.655088E-6
 4114           5813.     1.658443E-6
 4115           5814.     1.661798E-6
 4116           5815.     1.665152E-6
 4117           5816.     1.668505E-6
 4118           5817.     1.671858E-6
 4119           5818.     1.675209E-6
 4120           5819.     1.678563E-6
 4121           5820.     1.681915E-6
 4122           5821.     1.685123E-6
 4123           5822.     1.684859E-6
 4124           5823.     1.679076E-6
 4125           5824.     1.673295E-6
 4126           5825.     1.667515E-6
 4127           5826.     1.661737E-6
 4128           5827.     1.655960E-6
 4129           5828.     1.650184E-6
 4130           5829.     1.644413E-6
 4131           5830.     1.638638E-6
 4132           5831.     1.633031E-6
 4133           5832.     1.627424E-6
 4134           5833.     1.621817E-6
 4135           5834.     1.616211E-6
 4136           5835.     1.610606E-6
 4137           5836.     1.605001E-6
 4138           5837.     1.599395E-6
 4139           5838.     1.593791E-6
 4140           5839.     1.588187E-6
 4141           5840.     1.582583E-6
 4142           5841.     1.576979E-6
 4143           5842.     1.573237E-6
 4144           5843.     1.572519E-6
 4145           5844.     1.571801E-6
 4146           5845.     1.571084E-6
 4147           5846.     1.570366E-6
 4148           5847.     1.569649E-6
 4149           5848.     1.568931E-6
 4150           5849.     1.568214E-6
 4151           5850.     1.567496E-6
 4152           5851.     1.566780E-6
 4153           5852.     1.566063E-6
 4154           5853.     1.565347E-6
 4155           5854.     1.564631E-6
 4156           5855.     1.563914E-6
 4157           5856.     1.563198E-6
 4158           5857.     1.562481E-6
 4159           5858.     1.561765E-6
 4160           5859.     1.561049E-6
 4161           5860.     1.560333E-6
 4162           5861.     1.559617E-6
 4163           5862.     1.558693E-6
 4164           5863.     1.557423E-6
 4165           5864.     1.556152E-6
 4166           5865.     1.554882E-6
 4167           5866.     1.553612E-6
 4168           5867.     1.552342E-6
 4169           5868.     1.551073E-6
 4170           5869.     1.549803E-6
 4171           5870.     1.548533E-6
 4172           5871.     1.547263E-6
 4173           5872.     1.545994E-6
 4174           5873.     1.544725E-6
 4175           5874.     1.543456E-6
 4176           5875.     1.542187E-6
 4177           5876.     1.540918E-6
 4178           5877.     1.539650E-6
 4179           5878.     1.538380E-6
 4180           5879.     1.537112E-6
 4181           5880.     1.535843E-6
 4182           5881.     1.534574E-6
 4183           5882.     1.534772E-6
 4184           5883.     1.537460E-6
 4185           5884.     1.540148E-6
 4186           5885.     1.542836E-6
 4187           5886.     1.545525E-6
 4188           5887.     1.548213E-6
 4189           5888.     1.550900E-6
 4190           5889.     1.553589E-6
 4191           5890.     1.556276E-6
 4192           5891.     1.558963E-6
 4193           5892.     1.561651E-6
 4194           5893.     1.564339E-6
 4195           5894.     1.567024E-6
 4196           5895.     1.569710E-6
 4197           5896.     1.572397E-6
 4198           5897.     1.575083E-6
 4199           5898.     1.577769E-6
 4200           5899.     1.580453E-6
 4201           5900.     1.583142E-6
 4202           5901.     1.585692E-6
 4203           5902.     1.586310E-6
 4204           5903.     1.583570E-6
 4205           5904.     1.580830E-6
 4206           5905.     1.578092E-6
 4207           5906.     1.575354E-6
 4208           5907.     1.572617E-6
 4209           5908.     1.569881E-6
 4210           5909.     1.567144E-6
 4211           5910.     1.564408E-6
 4212           5911.     1.561807E-6
 4213           5912.     1.559205E-6
 4214           5913.     1.556604E-6
 4215           5914.     1.554003E-6
 4216           5915.     1.551402E-6
 4217           5916.     1.548801E-6
 4218           5917.     1.546201E-6
 4219           5918.     1.543601E-6
 4220           5919.     1.541002E-6
 4221           5920.     1.538400E-6
 4222           5921.     1.535801E-6
 4223           5922.     1.534722E-6
 4224           5923.     1.536352E-6
 4225           5924.     1.537982E-6
 4226           5925.     1.539612E-6
 4227           5926.     1.541242E-6
 4228           5927.     1.542872E-6
 4229           5928.     1.544502E-6
 4230           5929.     1.546131E-6
 4231           5930.     1.547760E-6
 4232           5931.     1.549390E-6
 4233           5932.     1.551020E-6
 4234           5933.     1.552649E-6
 4235           5934.     1.554278E-6
 4236           5935.     1.555907E-6
 4237           5936.     1.557536E-6
 4238           5937.     1.559165E-6
 4239           5938.     1.560793E-6
 4240           5939.     1.562422E-6
 4241           5940.     1.564051E-6
 4242           5941.     1.565680E-6
 4243           5942.     1.568776E-6
 4244           5943.     1.574543E-6
 4245           5944.     1.580311E-6
 4246           5945.     1.586077E-6
 4247           5946.     1.591844E-6
 4248           5947.     1.597610E-6
 4249           5948.     1.603375E-6
 4250           5949.     1.609141E-6
 4251           5950.     1.614908E-6
 4252           5951.     1.620670E-6
 4253           5952.     1.626434E-6
 4254           5953.     1.632198E-6
 4255           5954.     1.637961E-6
 4256           5955.     1.643724E-6
 4257           5956.     1.649487E-6
 4258           5957.     1.655250E-6
 4259           5958.     1.661011E-6
 4260           5959.     1.666772E-6
 4261           5960.     1.672533E-6
 4262           5961.     1.678298E-6
 4263           5962.     1.679225E-6
 4264           5963.     1.671149E-6
 4265           5964.     1.663073E-6
 4266           5965.     1.654998E-6
 4267           5966.     1.646923E-6
 4268           5967.     1.638849E-6
 4269           5968.     1.630775E-6
 4270           5969.     1.622702E-6
 4271           5970.     1.614625E-6
 4272           5971.     1.606422E-6
 4273           5972.     1.598210E-6
 4274           5973.     1.590011E-6
 4275           5974.     1.581808E-6
 4276           5975.     1.573607E-6
 4277           5976.     1.565410E-6
 4278           5977.     1.557212E-6
 4279           5978.     1.549021E-6
 4280           5979.     1.540824E-6
 4281           5980.     1.532633E-6
 4282           5981.     1.524570E-6
 4283           5982.     1.519392E-6
 4284           5983.     1.519717E-6
 4285           5984.     1.520042E-6
 4286           5985.     1.520367E-6
 4287           5986.     1.520691E-6
 4288           5987.     1.521017E-6
 4289           5988.     1.521342E-6
 4290           5989.     1.521666E-6
 4291           5990.     1.521990E-6
 4292           5991.     1.522316E-6
 4293           5992.     1.522641E-6
 4294           5993.     1.522965E-6
 4295           5994.     1.523290E-6
 4296           5995.     1.523616E-6
 4297           5996.     1.523940E-6
 4298           5997.     1.524265E-6
 4299           5998.     1.524590E-6
 4300           5999.     1.524916E-6
 4301           6000.     1.525241E-6
 4302           6001.     1.525680E-6
 4303           6002.     1.526367E-6
 4304           6003.     1.527537E-6
 4305           6004.     1.528707E-6
 4306           6005.     1.529877E-6
 4307           6006.     1.531047E-6
 4308           6007.     1.532217E-6
 4309           6008.     1.533387E-6
 4310           6009.     1.534557E-6
 4311           6010.     1.535728E-6
 4312           6011.     1.536900E-6
 4313           6012.     1.538071E-6
 4314           6013.     1.539243E-6
 4315           6014.     1.540415E-6
 4316           6015.     1.541587E-6
 4317           6016.     1.542759E-6
 4318           6017.     1.543931E-6
 4319           6018.     1.545103E-6
 4320           6019.     1.546275E-6
 4321           6020.     1.547447E-6
 4322           6021.     1.548621E-6
 4323           6022.     1.549396E-6
 4324           6023.     1.549375E-6
 4325           6024.     1.549354E-6
 4326           6025.     1.549334E-6
 4327           6026.     1.549313E-6
 4328           6027.     1.549291E-6
 4329           6028.     1.549270E-6
 4330           6029.     1.549249E-6
 4331           6030.     1.549228E-6
 4332           6031.     1.549059E-6
 4333           6032.     1.548888E-6
 4334           6033.     1.548719E-6
 4335           6034.     1.548549E-6
 4336           6035.     1.548378E-6
 4337           6036.     1.548208E-6
 4338           6037.     1.548039E-6
 4339           6038.     1.547868E-6
 4340           6039.     1.547698E-6
 4341           6040.     1.547528E-6
 4342           6041.     1.547490E-6
 4343           6042.     1.546706E-6
 4344           6043.     1.544391E-6
 4345           6044.     1.542077E-6
 4346           6045.     1.539762E-6
 4347           6046.     1.537447E-6
 4348           6047.     1.535131E-6
 4349           6048.     1.532815E-6
 4350           6049.     1.530500E-6
 4351           6050.     1.528184E-6
 4352           6051.     1.525867E-6
 4353           6052.     1.523552E-6
 4354           6053.     1.521236E-6
 4355           6054.     1.518920E-6
 4356           6055.     1.516603E-6
 4357           6056.     1.514287E-6
 4358           6057.     1.511970E-6
 4359           6058.     1.509653E-6
 4360           6059.     1.507337E-6
 4361           6060.     1.505018E-6
 4362           6061.     1.502702E-6
 4363           6062.     1.501430E-6
 4364           6063.     1.502355E-6
 4365           6064.     1.503280E-6
 4366           6065.     1.504206E-6
 4367           6066.     1.505131E-6
 4368           6067.     1.506056E-6
 4369           6068.     1.506982E-6
 4370           6069.     1.507907E-6
 4371           6070.     1.508833E-6
 4372           6071.     1.509760E-6
 4373           6072.     1.510686E-6
 4374           6073.     1.511613E-6
 4375           6074.     1.512539E-6
 4376           6075.     1.513465E-6
 4377           6076.     1.514392E-6
 4378           6077.     1.515318E-6
 4379           6078.     1.516245E-6
 4380           6079.     1.517172E-6
 4381           6080.     1.518099E-6
 4382           6081.     1.519026E-6
 4383           6082.     1.519203E-6
 4384           6083.     1.517770E-6
 4385           6084.     1.516335E-6
 4386           6085.     1.514899E-6
 4387           6086.     1.513464E-6
 4388           6087.     1.512029E-6
 4389           6088.     1.510594E-6
 4390           6089.     1.509158E-6
 4391           6090.     1.507723E-6
 4392           6091.     1.506159E-6
 4393           6092.     1.504596E-6
 4394           6093.     1.503032E-6
 4395           6094.     1.501469E-6
 4396           6095.     1.499906E-6
 4397           6096.     1.498343E-6
 4398           6097.     1.496781E-6
 4399           6098.     1.495218E-6
 4400           6099.     1.493656E-6
 4401           6100.     1.492093E-6
 4402           6101.     1.490657E-6
 4403           6102.     1.490525E-6
 4404           6103.     1.493272E-6
 4405           6104.     1.496019E-6
 4406           6105.     1.498767E-6
 4407           6106.     1.501514E-6
 4408           6107.     1.504263E-6
 4409           6108.     1.507009E-6
 4410           6109.     1.509759E-6
 4411           6110.     1.512507E-6
 4412           6111.     1.515256E-6
 4413           6112.     1.518005E-6
 4414           6113.     1.520754E-6
 4415           6114.     1.523503E-6
 4416           6115.     1.526253E-6
 4417           6116.     1.529003E-6
 4418           6117.     1.531753E-6
 4419           6118.     1.534503E-6
 4420           6119.     1.537253E-6
 4421           6120.     1.540003E-6
 4422           6121.     1.542754E-6
 4423           6122.     1.544984E-6
 4424           6123.     1.546033E-6
 4425           6124.     1.547082E-6
 4426           6125.     1.548131E-6
 4427           6126.     1.549180E-6
 4428           6127.     1.550229E-6
 4429           6128.     1.551279E-6
 4430           6129.     1.552328E-6
 4431           6130.     1.553378E-6
 4432           6131.     1.554426E-6
 4433           6132.     1.555475E-6
 4434           6133.     1.556525E-6
 4435           6134.     1.557574E-6
 4436           6135.     1.558623E-6
 4437           6136.     1.559673E-6
 4438           6137.     1.560722E-6
 4439           6138.     1.561772E-6
 4440           6139.     1.562821E-6
 4441           6140.     1.563871E-6
 4442           6141.     1.564921E-6
 4443           6142.     1.564397E-6
 4444           6143.     1.560213E-6
 4445           6144.     1.556030E-6
 4446           6145.     1.551845E-6
 4447           6146.     1.547662E-6
 4448           6147.     1.543477E-6
 4449           6148.     1.539292E-6
 4450           6149.     1.535106E-6
 4451           6150.     1.530919E-6
 4452           6151.     1.526606E-6
 4453           6152.     1.522287E-6
 4454           6153.     1.517975E-6
 4455           6154.     1.513660E-6
 4456           6155.     1.509346E-6
 4457           6156.     1.505032E-6
 4458           6157.     1.500718E-6
 4459           6158.     1.496408E-6
 4460           6159.     1.492092E-6
 4461           6160.     1.487781E-6
 4462           6161.     1.483593E-6
 4463           6162.     1.481156E-6
 4464           6163.     1.482881E-6
 4465           6164.     1.484607E-6
 4466           6165.     1.486333E-6
 4467           6166.     1.488059E-6
 4468           6167.     1.489784E-6
 4469           6168.     1.491511E-6
 4470           6169.     1.493236E-6
 4471           6170.     1.494963E-6
 4472           6171.     1.496690E-6
 4473           6172.     1.498417E-6
 4474           6173.     1.500144E-6
 4475           6174.     1.501871E-6
 4476           6175.     1.503598E-6
 4477           6176.     1.505323E-6
 4478           6177.     1.507051E-6
 4479           6178.     1.508778E-6
 4480           6179.     1.510506E-6
 4481           6180.     1.512234E-6
 4482           6181.     1.513961E-6
 4483           6182.     1.514763E-6
 4484           6183.     1.513301E-6
 4485           6184.     1.511837E-6
 4486           6185.     1.510374E-6
 4487           6186.     1.508911E-6
 4488           6187.     1.507448E-6
 4489           6188.     1.505984E-6
 4490           6189.     1.504520E-6
 4491           6190.     1.503056E-6
 4492           6191.     1.501592E-6
 4493           6192.     1.500127E-6
 4494           6193.     1.498663E-6
 4495           6194.     1.497198E-6
 4496           6195.     1.495733E-6
 4497           6196.     1.494268E-6
 4498           6197.     1.492803E-6
 4499           6198.     1.491339E-6
 4500           6199.     1.489873E-6
 4501           6200.     1.488408E-6
 4502           6201.     1.486815E-6
 4503           6202.     1.484902E-6
 4504           6203.     1.482180E-6
 4505           6204.     1.479458E-6
 4506           6205.     1.476737E-6
 4507           6206.     1.474016E-6
 4508           6207.     1.471296E-6
 4509           6208.     1.468575E-6
 4510           6209.     1.465856E-6
 4511           6210.     1.463135E-6
 4512           6211.     1.460540E-6
 4513           6212.     1.457945E-6
 4514           6213.     1.455350E-6
 4515           6214.     1.452755E-6
 4516           6215.     1.450159E-6
 4517           6216.     1.447563E-6
 4518           6217.     1.444967E-6
 4519           6218.     1.442370E-6
 4520           6219.     1.439774E-6
 4521           6220.     1.437176E-6
 4522           6221.     1.434581E-6
 4523           6222.     1.433245E-6
 4524           6223.     1.435164E-6
