#  Table f275w.UVIS1.fits[1]  Fri 11:54:27 08-Feb-2013

# row      WAVELENGTH      THROUGHPUT
#           angstroms                

 1368           3067.      0.01422046
 1369           3068.      0.01358945
 1370           3069.      0.01295836
 1371           3070.      0.01232718
 1372           3071.      0.01171522
 1373           3072.      0.01127154
 1374           3073.      0.01082788
 1375           3074.      0.01038423
 1376           3075.     0.009940607
 1377           3076.        0.009497
 1378           3077.     0.009053415
 1379           3078.     0.008609843
 1380           3079.     0.008166291
 1381           3080.     0.007722757
 1382           3081.     0.007296901
 1383           3082.     0.007015671
 1384           3083.     0.006734402
 1385           3084.     0.006453094
 1386           3085.     0.006171747
 1387           3086.     0.005890365
 1388           3087.     0.005608942
 1389           3088.      0.00532748
 1390           3089.     0.005045981
 1391           3090.     0.004764444
 1392           3091.     0.004493941
 1393           3092.     0.004323605
 1394           3093.     0.004153279
 1395           3094.      0.00398296
 1396           3095.     0.003812649
 1397           3096.     0.003642346
 1398           3097.      0.00347205
 1399           3098.     0.003301761
 1400           3099.     0.003131479
 1401           3100.     0.002961206
 1402           3101.     0.002797966
 1403           3102.     0.002695482
 1404           3103.     0.002592985
 1405           3104.     0.002490473
 1406           3105.     0.002387949
 1407           3106.      0.00228541
 1408           3107.     0.002182858
 1409           3108.     0.002080292
 1410           3109.     0.001977712
 1411           3110.     0.001875119
 1412           3111.       0.0017765
 1413           3112.     0.001714616
 1414           3113.     0.001652724
 1415           3114.     0.001590824
 1416           3115.     0.001528916
 1417           3116.        0.001467
 1418           3117.     0.001405075
 1419           3118.     0.001343142
 1420           3119.     0.001281201
 1421           3120.     0.001219252
 1422           3121.     0.001159408
 1423           3122.     0.001120629
 1424           3123.     0.001081853
 1425           3124.     0.001043078
 1426           3125.     0.001004306
 1427           3126.     9.655349E-4
 1428           3127.     9.267657E-4
 1429           3128.     8.879985E-4
 1430           3129.     8.492327E-4
 1431           3130.     8.104692E-4
 1432           3131.     7.731418E-4
 1433           3132.     7.491676E-4
 1434           3133.     7.251900E-4
 1435           3134.     7.012095E-4
 1436           3135.     6.772258E-4
 1437           3136.     6.532391E-4
 1438           3137.     6.292493E-4
 1439           3138.     6.052561E-4
 1440           3139.     5.812598E-4
 1441           3140.     5.572606E-4
 1442           3141.     5.339101E-4
 1443           3142.     5.176244E-4
 1444           3143.     5.013396E-4
 1445           3144.     4.850553E-4
 1446           3145.     4.687719E-4
 1447           3146.     4.524894E-4
 1448           3147.     4.362075E-4
 1449           3148.     4.199265E-4
 1450           3149.     4.036462E-4
 1451           3150.     3.873667E-4
 1452           3151.     3.716752E-4
 1453           3152.     3.617508E-4
 1454           3153.     3.518254E-4
 1455           3154.     3.418986E-4
 1456           3155.     3.319705E-4
 1457           3156.     3.220412E-4
 1458           3157.     3.121106E-4
 1459           3158.     3.021787E-4
 1460           3159.     2.922453E-4
 1461           3160.     2.823109E-4
 1462           3161.     2.725567E-4
 1463           3162.     2.650146E-4
 1464           3163.     2.574728E-4
 1465           3164.     2.499314E-4
 1466           3165.     2.423904E-4
 1467           3166.     2.348497E-4
 1468           3167.     2.273094E-4
 1469           3168.     2.197695E-4
 1470           3169.     2.122299E-4
 1471           3170.     2.046907E-4
 1472           3171.     1.972972E-4
 1473           3172.     1.913180E-4
 1474           3173.     1.853381E-4
 1475           3174.     1.793574E-4
 1476           3175.     1.733759E-4
 1477           3176.     1.673937E-4
 1478           3177.     1.614106E-4
 1479           3178.     1.554269E-4
 1480           3179.     1.494424E-4
 1481           3180.     1.434572E-4
 1482           3181.     1.377123E-4
 1483           3182.     1.348787E-4
 1484           3183.     1.320452E-4
 1485           3184.     1.292119E-4
 1486           3185.     1.263788E-4
 1487           3186.     1.235457E-4
 1488           3187.     1.207129E-4
 1489           3188.     1.178802E-4
 1490           3189.     1.150476E-4
 1491           3190.     1.122151E-4
 1492           3191.     1.094085E-4
 1493           3192.     1.067914E-4
 1494           3193.     1.041739E-4
 1495           3194.     1.015561E-4
 1496           3195.     9.893788E-5
 1497           3196.     9.631942E-5
 1498           3197.     9.370060E-5
 1499           3198.     9.108148E-5
 1500           3199.     8.846199E-5
 1501           3200.     8.584219E-5
 1502           3201.     8.329039E-5
 1503           3202.     8.178643E-5
 1504           3203.     8.028288E-5
 1505           3204.     7.877975E-5
 1506           3205.     7.727701E-5
 1507           3206.     7.577467E-5
 1508           3207.     7.427277E-5
 1509           3208.     7.277129E-5
 1510           3209.     7.127019E-5
 1511           3210.     6.976955E-5
 1512           3211.     6.824552E-5
 1513           3212.     6.634024E-5
 1514           3213.     6.443518E-5
 1515           3214.     6.253026E-5
 1516           3215.     6.062556E-5
 1517           3216.     5.872105E-5
 1518           3217.     5.681671E-5
 1519           3218.     5.491257E-5
 1520           3219.     5.300861E-5
 1521           3220.     5.110485E-5
 1522           3221.     4.929233E-5
 1523           3222.     4.874612E-5
 1524           3223.     4.820008E-5
 1525           3224.     4.765418E-5
 1526           3225.     4.710844E-5
 1527           3226.     4.656283E-5
 1528           3227.     4.601737E-5
 1529           3228.     4.547207E-5
 1530           3229.     4.492692E-5
 1531           3230.     4.438192E-5
 1532           3231.     4.381847E-5
 1533           3232.     4.294408E-5
 1534           3233.     4.206976E-5
 1535           3234.     4.119553E-5
 1536           3235.     4.032140E-5
 1537           3236.     3.944734E-5
 1538           3237.     3.857338E-5
 1539           3238.     3.769950E-5
 1540           3239.     3.682571E-5
 1541           3240.     3.595202E-5
 1542           3241.     3.506747E-5
 1543           3242.     3.407053E-5
 1544           3243.     3.307386E-5
 1545           3244.     3.207747E-5
 1546           3245.     3.108135E-5
 1547           3246.     3.008552E-5
 1548           3247.     2.908996E-5
 1549           3248.     2.809468E-5
 1550           3249.     2.709968E-5
 1551           3250.     2.610496E-5
 1552           3251.     2.518058E-5
 1553           3252.     2.527401E-5
 1554           3253.     2.536741E-5
 1555           3254.     2.546082E-5
 1556           3255.     2.555420E-5
 1557           3256.     2.564758E-5
 1558           3257.     2.574094E-5
 1559           3258.     2.583429E-5
 1560           3259.     2.592764E-5
 1561           3260.     2.602097E-5
 1562           3261.     2.605275E-5
 1563           3262.     2.515361E-5
 1564           3263.     2.425474E-5
 1565           3264.     2.335611E-5
 1566           3265.     2.245774E-5
 1567           3266.     2.155962E-5
 1568           3267.     2.066174E-5
 1569           3268.     1.976412E-5
 1570           3269.     1.886676E-5
 1571           3270.     1.796965E-5
 1572           3271.     1.712400E-5
 1573           3272.     1.709500E-5
 1574           3273.     1.706599E-5
 1575           3274.     1.703699E-5
 1576           3275.     1.700799E-5
 1577           3276.     1.697899E-5
 1578           3277.     1.694999E-5
 1579           3278.     1.692100E-5
 1580           3279.     1.689201E-5
 1581           3280.     1.686302E-5
 1582           3281.     1.682962E-5
 1583           3282.     1.674553E-5
 1584           3283.     1.666146E-5
 1585           3284.     1.657741E-5
 1586           3285.     1.649340E-5
 1587           3286.     1.640940E-5
 1588           3287.     1.632542E-5
 1589           3288.     1.624147E-5
 1590           3289.     1.615754E-5
 1591           3290.     1.607364E-5
 1592           3291.     1.597384E-5
 1593           3292.     1.555984E-5
 1594           3293.     1.514588E-5
 1595           3294.     1.473197E-5
 1596           3295.     1.431810E-5
 1597           3296.     1.390426E-5
 1598           3297.     1.349048E-5
 1599           3298.     1.307674E-5
 1600           3299.     1.266304E-5
 1601           3300.     1.224938E-5
 1602           3301.     1.183879E-5
 1603           3302.     1.150581E-5
 1604           3303.     1.117293E-5
 1605           3304.     1.084014E-5
 1606           3305.     1.050744E-5
 1607           3306.     1.017484E-5
 1608           3307.     9.842331E-6
 1609           3308.     9.509912E-6
 1610           3309.     9.177591E-6
 1611           3310.     8.845364E-6
 1612           3311.     8.528797E-6
 1613           3312.     8.511762E-6
 1614           3313.     8.494724E-6
 1615           3314.     8.477688E-6
 1616           3315.     8.460654E-6
 1617           3316.     8.443624E-6
 1618           3317.     8.426595E-6
 1619           3318.     8.409565E-6
 1620           3319.     8.392537E-6
 1621           3320.     8.375510E-6
 1622           3321.     8.352557E-6
 1623           3322.     8.218565E-6
 1624           3323.     8.084611E-6
 1625           3324.     7.950694E-6
 1626           3325.     7.816816E-6
 1627           3326.     7.682974E-6
 1628           3327.     7.549170E-6
 1629           3328.     7.415404E-6
 1630           3329.     7.281673E-6
 1631           3330.     7.147983E-6
 1632           3331.     7.014949E-6
 1633           3332.     6.881931E-6
 1634           3333.     6.748925E-6
 1635           3334.     6.615934E-6
 1636           3335.     6.482957E-6
 1637           3336.     6.349993E-6
 1638           3337.     6.217043E-6
 1639           3338.     6.084108E-6
 1640           3339.     5.951186E-6
 1641           3340.     5.818280E-6
 1642           3341.     5.686391E-6
 1643           3342.     5.591111E-6
 1644           3343.     5.495858E-6
 1645           3344.     5.400631E-6
 1646           3345.     5.305430E-6
 1647           3346.     5.210256E-6
 1648           3347.     5.115109E-6
 1649           3348.     5.019990E-6
 1650           3349.     4.924896E-6
 1651           3350.     4.829831E-6
 1652           3351.     4.735208E-6
 1653           3352.     4.640596E-6
 1654           3353.     4.545995E-6
 1655           3354.     4.451404E-6
 1656           3355.     4.356823E-6
 1657           3356.     4.262251E-6
 1658           3357.     4.167689E-6
 1659           3358.     4.073138E-6
 1660           3359.     3.978596E-6
 1661           3360.     3.884066E-6
 1662           3361.     3.790045E-6
 1663           3362.     3.719426E-6
 1664           3363.     3.648826E-6
 1665           3364.     3.578246E-6
 1666           3365.     3.507685E-6
 1667           3366.     3.437145E-6
 1668           3367.     3.366624E-6
 1669           3368.     3.296124E-6
 1670           3369.     3.225643E-6
 1671           3370.     3.155182E-6
 1672           3371.     3.085016E-6
 1673           3372.     3.014856E-6
 1674           3373.     2.944704E-6
 1675           3374.     2.874559E-6
 1676           3375.     2.804421E-6
 1677           3376.     2.734292E-6
 1678           3377.     2.664168E-6
 1679           3378.     2.594053E-6
 1680           3379.     2.523946E-6
 1681           3380.     2.453844E-6
 1682           3381.     2.384247E-6
 1683           3382.     2.337991E-6
 1684           3383.     2.291746E-6
 1685           3384.     2.245514E-6
 1686           3385.     2.199296E-6
 1687           3386.     2.153090E-6
 1688           3387.     2.106897E-6
 1689           3388.     2.060717E-6
 1690           3389.     2.014551E-6
 1691           3390.     1.968396E-6
 1692           3391.     1.922426E-6
 1693           3392.     1.876460E-6
 1694           3393.     1.830498E-6
 1695           3394.     1.784542E-6
 1696           3395.     1.738590E-6
 1697           3396.     1.692643E-6
 1698           3397.     1.646701E-6
 1699           3398.     1.600764E-6
 1700           3399.     1.554831E-6
 1701           3400.     1.508904E-6
 1702           3401.     1.462529E-6
 1703           3402.     1.433523E-6
 1704           3403.     1.404554E-6
 1705           3404.     1.375622E-6
 1706           3405.     1.346726E-6
 1707           3406.     1.317867E-6
 1708           3407.     1.289045E-6
 1709           3408.     1.260259E-6
 1710           3409.     1.231511E-6
 1711           3410.     1.202799E-6
 1712           3411.     1.174228E-6
 1713           3412.     1.145688E-6
 1714           3413.     1.117181E-6
 1715           3414.     1.088705E-6
 1716           3415.     1.060261E-6
 1717           3416.     1.031848E-6
 1718           3417.     1.003468E-6
 1719           3418.     9.751192E-7
 1720           3419.     9.468021E-7
 1721           3420.     9.185171E-7
 1722           3421.     8.905049E-7
 1723           3422.     8.789154E-7
 1724           3423.     8.673404E-7
 1725           3424.     8.557802E-7
 1726           3425.     8.442344E-7
 1727           3426.     8.327033E-7
 1728           3427.     8.211868E-7
 1729           3428.     8.096848E-7
 1730           3429.     7.981974E-7
 1731           3430.     7.867247E-7
 1732           3431.     7.753306E-7
 1733           3432.     7.639494E-7
 1734           3433.     7.525809E-7
 1735           3434.     7.412249E-7
 1736           3435.     7.298819E-7
 1737           3436.     7.185515E-7
 1738           3437.     7.072337E-7
 1739           3438.     6.959288E-7
 1740           3439.     6.846366E-7
 1741           3440.     6.733571E-7
 1742           3441.     6.620783E-7
 1743           3442.     6.540382E-7
 1744           3443.     6.460083E-7
 1745           3444.     6.379887E-7
 1746           3445.     6.299794E-7
 1747           3446.     6.219806E-7
 1748           3447.     6.139918E-7
 1749           3448.     6.060136E-7
 1750           3449.     5.980453E-7
 1751           3450.     5.900877E-7
 1752           3451.     5.821914E-7
 1753           3452.     5.743042E-7
 1754           3453.     5.664260E-7
 1755           3454.     5.585566E-7
 1756           3455.     5.506961E-7
 1757           3456.     5.428446E-7
 1758           3457.     5.350018E-7
 1759           3458.     5.271681E-7
 1760           3459.     5.193432E-7
 1761           3460.     5.115272E-7
 1762           3461.     5.036338E-7
 1763           3462.     4.909793E-7
 1764           3463.     4.783418E-7
 1765           3464.     4.657211E-7
 1766           3465.     4.531175E-7
 1767           3466.     4.405308E-7
 1768           3467.     4.279609E-7
 1769           3468.     4.154080E-7
 1770           3469.     4.028721E-7
 1771           3470.     3.903530E-7
 1772           3471.     3.778513E-7
 1773           3472.     3.653666E-7
 1774           3473.     3.528988E-7
 1775           3474.     3.404479E-7
 1776           3475.     3.280138E-7
 1777           3476.     3.155969E-7
 1778           3477.     3.031967E-7
 1779           3478.     2.908136E-7
 1780           3479.     2.784473E-7
 1781           3480.     2.660981E-7
 1782           3481.     2.538160E-7
 1783           3482.     2.491163E-7
 1784           3483.     2.444222E-7
 1785           3484.     2.397335E-7
 1786           3485.     2.350503E-7
 1787           3486.     2.303726E-7
 1788           3487.     2.257003E-7
 1789           3488.     2.210337E-7
 1790           3489.     2.163726E-7
 1791           3490.     2.117170E-7
 1792           3491.     2.070489E-7
 1793           3492.     2.023872E-7
 1794           3493.     1.977318E-7
 1795           3494.     1.930828E-7
 1796           3495.     1.884400E-7
 1797           3496.     1.838036E-7
 1798           3497.     1.791735E-7
 1799           3498.     1.745498E-7
 1800           3499.     1.699324E-7
 1801           3500.     1.653214E-7
 1802           3501.     1.607309E-7
 1803           3502.     1.684339E-7
 1804           3503.     1.761452E-7
 1805           3504.     1.838469E-7
 1806           3505.     1.915387E-7
 1807           3506.     1.992209E-7
 1808           3507.     2.068933E-7
 1809           3508.     2.145560E-7
 1810           3509.     2.222089E-7
 1811           3510.     2.298521E-7
 1812           3511.     2.374650E-7
 1813           3512.     2.450666E-7
 1814           3513.     2.526573E-7
 1815           3514.     2.602368E-7
 1816           3515.     2.678052E-7
 1817           3516.     2.753626E-7
 1818           3517.     2.829089E-7
 1819           3518.     2.904441E-7
 1820           3519.     2.979683E-7
 1821           3520.     3.054813E-7
 1822           3521.     3.130109E-7
 1823           3522.     3.058453E-7
 1824           3523.     2.985910E-7
 1825           3524.     2.913456E-7
 1826           3525.     2.841091E-7
 1827           3526.     2.768813E-7
 1828           3527.     2.696624E-7
 1829           3528.     2.624524E-7
 1830           3529.     2.552512E-7
 1831           3530.     2.480589E-7
 1832           3531.     2.408546E-7
 1833           3532.     2.336603E-7
 1834           3533.     2.264762E-7
 1835           3534.     2.193022E-7
 1836           3535.     2.121384E-7
 1837           3536.     2.049847E-7
 1838           3537.     1.978410E-7
 1839           3538.     1.907075E-7
 1840           3539.     1.835842E-7
 1841           3540.     1.764710E-7
 1842           3541.     1.693828E-7
 1843           3542.     1.654134E-7
 1844           3543.     1.614858E-7
 1845           3544.     1.575630E-7
 1846           3545.     1.536450E-7
 1847           3546.     1.497319E-7
 1848           3547.     1.458237E-7
 1849           3548.     1.419204E-7
 1850           3549.     1.380219E-7
 1851           3550.     1.341283E-7
 1852           3551.     1.302282E-7
 1853           3552.     1.263338E-7
 1854           3553.     1.224448E-7
 1855           3554.     1.185615E-7
 1856           3555.     1.146837E-7
 1857           3556.     1.108114E-7
 1858           3557.     1.069447E-7
 1859           3558.     1.030836E-7
 1860           3559.     9.922799E-8
 1861           3560.     9.537796E-8
 1862           3561.     9.153358E-8
 1863           3562.     9.122557E-8
 1864           3563.     9.097838E-8
 1865           3564.     9.073143E-8
 1866           3565.     9.048478E-8
 1867           3566.     9.023836E-8
 1868           3567.     8.999220E-8
 1869           3568.     8.974635E-8
 1870           3569.     8.950066E-8
 1871           3570.     8.925527E-8
 1872           3571.     8.901802E-8
 1873           3572.     8.878095E-8
 1874           3573.     8.854412E-8
 1875           3574.     8.830748E-8
 1876           3575.     8.807108E-8
 1877           3576.     8.783490E-8
 1878           3577.     8.759891E-8
 1879           3578.     8.736313E-8
 1880           3579.     8.712759E-8
 1881           3580.     8.689227E-8
 1882           3581.     8.664966E-8
 1883           3582.     8.578317E-8
 1884           3583.     8.490390E-8
 1885           3584.     8.402561E-8
 1886           3585.     8.314893E-8
 1887           3586.     8.227328E-8
 1888           3587.     8.139887E-8
 1889           3588.     8.052568E-8
 1890           3589.     7.965367E-8
 1891           3590.     7.878290E-8
 1892           3591.     7.792020E-8
 1893           3592.     7.705854E-8
 1894           3593.     7.619796E-8
 1895           3594.     7.533844E-8
 1896           3595.     7.448000E-8
 1897           3596.     7.362262E-8
 1898           3597.     7.276631E-8
 1899           3598.     7.191107E-8
 1900           3599.     7.105689E-8
 1901           3600.     7.020378E-8
 1902           3601.     6.941367E-8
 1903           3602.     7.407272E-8
 1904           3603.     7.888564E-8
 1905           3604.     8.370068E-8
 1906           3605.     8.851782E-8
 1907           3606.     9.333708E-8
 1908           3607.     9.815843E-8
 1909           3608.     1.029819E-7
 1910           3609.     1.078075E-7
 1911           3610.     1.126352E-7
 1912           3611.     1.174753E-7
 1913           3612.     1.223184E-7
 1914           3613.     1.271645E-7
 1915           3614.     1.320134E-7
 1916           3615.     1.368654E-7
 1917           3616.     1.417203E-7
 1918           3617.     1.465782E-7
 1919           3618.     1.514390E-7
 1920           3619.     1.563028E-7
 1921           3620.     1.611696E-7
 1922           3621.     1.660248E-7
 1923           3622.     1.656111E-7
 1924           3623.     1.650215E-7
 1925           3624.     1.644317E-7
 1926           3625.     1.638416E-7
 1927           3626.     1.632512E-7
 1928           3627.     1.626606E-7
 1929           3628.     1.620696E-7
 1930           3629.     1.614784E-7
 1931           3630.     1.608870E-7
 1932           3631.     1.602928E-7
 1933           3632.     1.596984E-7
 1934           3633.     1.591038E-7
 1935           3634.     1.585089E-7
 1936           3635.     1.579136E-7
 1937           3636.     1.573183E-7
 1938           3637.     1.567227E-7
 1939           3638.     1.561267E-7
 1940           3639.     1.555305E-7
 1941           3640.     1.549341E-7
 1942           3641.     1.543510E-7
 1943           3642.     1.511721E-7
 1944           3643.     1.478900E-7
 1945           3644.     1.446059E-7
 1946           3645.     1.413192E-7
 1947           3646.     1.380312E-7
 1948           3647.     1.347422E-7
 1949           3648.     1.314504E-7
 1950           3649.     1.281566E-7
 1951           3650.     1.248610E-7
 1952           3651.     1.215528E-7
 1953           3652.     1.182433E-7
 1954           3653.     1.149323E-7
 1955           3654.     1.116201E-7
 1956           3655.     1.083064E-7
 1957           3656.     1.049915E-7
 1958           3657.     1.016743E-7
 1959           3658.     9.835741E-8
 1960           3659.     9.503913E-8
 1961           3660.     9.171786E-8
 1962           3661.     8.840382E-8
 1963           3662.     8.682473E-8
 1964           3663.     8.532181E-8
 1965           3664.     8.381800E-8
 1966           3665.     8.231331E-8
 1967           3666.     8.080772E-8
 1968           3667.     7.930124E-8
 1969           3668.     7.779389E-8
 1970           3669.     7.628564E-8
 1971           3670.     7.477651E-8
 1972           3671.     7.326011E-8
 1973           3672.     7.174308E-8
 1974           3673.     7.022546E-8
 1975           3674.     6.870717E-8
 1976           3675.     6.718828E-8
 1977           3676.     6.566879E-8
 1978           3677.     6.414862E-8
 1979           3678.     6.262785E-8
 1980           3679.     6.110647E-8
 1981           3680.     5.958407E-8
 1982           3681.     5.806181E-8
 1983           3682.     5.558385E-8
 1984           3683.     5.305690E-8
 1985           3684.     5.052890E-8
 1986           3685.     4.799988E-8
 1987           3686.     4.546980E-8
 1988           3687.     4.293872E-8
 1989           3688.     4.040658E-8
 1990           3689.     3.787342E-8
 1991           3690.     3.533921E-8
 1992           3691.     3.280622E-8
 1993           3692.     3.027297E-8
 1994           3693.     2.773764E-8
 1995           3694.     2.520082E-8
 1996           3695.     2.266253E-8
 1997           3696.     2.012277E-8
 1998           3697.     1.758152E-8
 1999           3698.     1.503880E-8
 2000           3699.     1.249459E-8
 2001           3700.     9.948287E-9
 2002           3701.     7.401107E-9
 2003           3702.     8.385185E-9
 2004           3703.     9.567339E-9
 2005           3704.     1.074997E-8
 2006           3705.     1.193309E-8
 2007           3706.     1.311669E-8
 2008           3707.     1.430076E-8
 2009           3708.     1.548532E-8
 2010           3709.     1.667036E-8
 2011           3710.     1.785587E-8
 2012           3711.     1.904352E-8
 2013           3712.     2.023185E-8
 2014           3713.     2.142088E-8
 2015           3714.     2.261030E-8
 2016           3715.     2.380099E-8
 2017           3716.     2.499207E-8
 2018           3717.     2.618384E-8
 2019           3718.     2.737629E-8
 2020           3719.     2.856943E-8
 2021           3720.     2.976327E-8
 2022           3721.     3.095509E-8
 2023           3722.     3.042677E-8
 2024           3723.     2.979206E-8
 2025           3724.     2.915709E-8
 2026           3725.     2.852187E-8
 2027           3726.     2.788639E-8
 2028           3727.     2.725064E-8
 2029           3728.     2.661464E-8
 2030           3729.     2.597837E-8
 2031           3730.     2.534185E-8
 2032           3731.     2.470507E-8
 2033           3732.     2.406803E-8
 2034           3733.     2.343074E-8
 2035           3734.     2.279318E-8
 2036           3735.     2.215536E-8
 2037           3736.     2.151729E-8
 2038           3737.     2.087895E-8
 2039           3738.     2.024036E-8
 2040           3739.     1.960150E-8
 2041           3740.     1.896240E-8
 2042           3741.     1.832461E-8
 2043           3742.     2.860543E-8
 2044           3743.     3.962943E-8
 2045           3744.     5.065978E-8
 2046           3745.     6.169650E-8
 2047           3746.     7.273958E-8
 2048           3747.     8.378902E-8
 2049           3748.     9.484482E-8
 2050           3749.     1.059070E-7
 2051           3750.     1.169755E-7
 2052           3751.     1.280392E-7
 2053           3752.     1.391074E-7
 2054           3753.     1.501801E-7
 2055           3754.     1.612572E-7
 2056           3755.     1.723414E-7
 2057           3756.     1.834247E-7
 2058           3757.     1.945151E-7
 2059           3758.     2.056100E-7
 2060           3759.     2.167092E-7
 2061           3760.     2.278130E-7
 2062           3761.     2.389418E-7
 2063           3762.     2.387146E-7
 2064           3763.     2.376500E-7
 2065           3764.     2.365847E-7
 2066           3765.     2.355188E-7
 2067           3766.     2.344523E-7
 2068           3767.     2.333851E-7
 2069           3768.     2.323172E-7
 2070           3769.     2.312487E-7
 2071           3770.     2.301797E-7
 2072           3771.     2.290900E-7
 2073           3772.     2.279998E-7
 2074           3773.     2.269092E-7
 2075           3774.     2.258182E-7
 2076           3775.     2.247266E-7
 2077           3776.     2.236346E-7
 2078           3777.     2.225422E-7
 2079           3778.     2.214493E-7
 2080           3779.     2.203560E-7
 2081           3780.     2.192619E-7
 2082           3781.     2.181679E-7
 2083           3782.     2.210577E-7
 2084           3783.     2.242658E-7
 2085           3784.     2.274752E-7
 2086           3785.     2.306859E-7
 2087           3786.     2.338978E-7
 2088           3787.     2.371111E-7
 2089           3788.     2.403255E-7
 2090           3789.     2.435413E-7
 2091           3790.     2.467583E-7
 2092           3791.     2.499981E-7
 2093           3792.     2.532398E-7
 2094           3793.     2.564832E-7
 2095           3794.     2.597287E-7
 2096           3795.     2.629757E-7
 2097           3796.     2.662247E-7
 2098           3797.     2.694754E-7
 2099           3798.     2.727281E-7
 2100           3799.     2.759825E-7
 2101           3800.     2.792387E-7
 2102           3801.     2.825828E-7
 2103           3802.     2.894643E-7
 2104           3803.     2.966565E-7
 2105           3804.     3.038568E-7
 2106           3805.     3.110655E-7
 2107           3806.     3.182825E-7
 2108           3807.     3.255077E-7
 2109           3808.     3.327412E-7
 2110           3809.     3.399830E-7
 2111           3810.     3.472331E-7
 2112           3811.     3.544912E-7
 2113           3812.     3.617576E-7
 2114           3813.     3.690323E-7
 2115           3814.     3.763153E-7
 2116           3815.     3.836066E-7
 2117           3816.     3.909061E-7
 2118           3817.     3.982139E-7
 2119           3818.     4.055300E-7
 2120           3819.     4.128542E-7
 2121           3820.     4.201869E-7
 2122           3821.     4.275647E-7
 2123           3822.     4.360987E-7
 2124           3823.     4.447489E-7
 2125           3824.     4.534105E-7
 2126           3825.     4.620851E-7
 2127           3826.     4.707670E-7
 2128           3827.     4.794622E-7
 2129           3828.     4.881686E-7
 2130           3829.     4.968861E-7
 2131           3830.     5.056152E-7
 2132           3831.     5.143103E-7
 2133           3832.     5.230154E-7
 2134           3833.     5.317301E-7
 2135           3834.     5.404543E-7
 2136           3835.     5.491908E-7
 2137           3836.     5.579326E-7
 2138           3837.     5.666861E-7
 2139           3838.     5.754497E-7
 2140           3839.     5.842227E-7
 2141           3840.     5.930058E-7
 2142           3841.     6.018501E-7
 2143           3842.     6.433521E-7
 2144           3843.     6.881140E-7
 2145           3844.     7.329347E-7
 2146           3845.     7.778139E-7
 2147           3846.     8.227522E-7
 2148           3847.     8.677489E-7
 2149           3848.     9.127933E-7
 2150           3849.     9.579187E-7
 2151           3850.     1.003092E-6
 2152           3851.     1.048232E-6
 2153           3852.     1.093424E-6
 2154           3853.     1.138666E-6
 2155           3854.     1.183959E-6
 2156           3855.     1.229303E-6
 2157           3856.     1.274698E-6
 2158           3857.     1.320144E-6
 2159           3858.     1.365641E-6
 2160           3859.     1.411189E-6
 2161           3860.     1.456788E-6
 2162           3861.     1.502437E-6
 2163           3862.     1.679313E-6
 2164           3863.     1.870084E-6
 2165           3864.     2.061068E-6
 2166           3865.     2.252269E-6
 2167           3866.     2.443685E-6
 2168           3867.     2.635316E-6
 2169           3868.     2.827163E-6
 2170           3869.     3.019224E-6
 2171           3870.     3.211503E-6
 2172           3871.     3.404288E-6
 2173           3872.     3.597322E-6
 2174           3873.     3.790605E-6
 2175           3874.     3.984137E-6
 2176           3875.     4.177917E-6
 2177           3876.     4.371946E-6
 2178           3877.     4.566225E-6
 2179           3878.     4.760753E-6
 2180           3879.     4.955530E-6
 2181           3880.     5.150603E-6
 2182           3881.     5.345365E-6
 2183           3882.     6.026870E-6
 2184           3883.     6.762987E-6
 2185           3884.     7.499925E-6
 2186           3885.     8.237685E-6
 2187           3886.     8.976264E-6
 2188           3887.     9.715664E-6
 2189           3888.     1.045588E-5
 2190           3889.     1.119693E-5
 2191           3890.     1.193879E-5
 2192           3891.     1.268146E-5
 2193           3892.     1.342496E-5
 2194           3893.     1.416927E-5
 2195           3894.     1.491422E-5
 2196           3895.     1.566035E-5
 2197           3896.     1.640713E-5
 2198           3897.     1.715472E-5
 2199           3898.     1.790312E-5
 2200           3899.     1.865236E-5
 2201           3900.     1.940242E-5
 2202           3901.     2.015501E-5
 2203           3902.     2.084695E-5
 2204           3903.     2.153252E-5
 2205           3904.     2.221896E-5
 2206           3905.     2.290626E-5
 2207           3906.     2.359443E-5
 2208           3907.     2.428344E-5
 2209           3908.     2.497333E-5
 2210           3909.     2.566409E-5
 2211           3910.     2.635570E-5
 2212           3911.     2.704580E-5
 2213           3912.     2.773665E-5
 2214           3913.     2.842824E-5
 2215           3914.     2.912057E-5
 2216           3915.     2.981381E-5
 2217           3916.     3.050746E-5
 2218           3917.     3.120202E-5
 2219           3918.     3.189732E-5
 2220           3919.     3.259337E-5
 2221           3920.     3.329015E-5
 2222           3921.     3.398765E-5
 2223           3922.     3.340317E-5
 2224           3923.     3.265924E-5
 2225           3924.     3.191449E-5
 2226           3925.     3.116890E-5
 2227           3926.     3.042230E-5
 2228           3927.     2.967523E-5
 2229           3928.     2.892716E-5
 2230           3929.     2.817824E-5
 2231           3930.     2.742850E-5
 2232           3931.     2.668023E-5
 2233           3932.     2.593098E-5
 2234           3933.     2.518078E-5
 2235           3934.     2.442961E-5
 2236           3935.     2.367750E-5
 2237           3936.     2.292442E-5
 2238           3937.     2.217038E-5
 2239           3938.     2.141538E-5
 2240           3939.     2.065961E-5
 2241           3940.     1.990250E-5
 2242           3941.     1.914295E-5
 2243           3942.     1.849768E-5
 2244           3943.     1.786673E-5
 2245           3944.     1.723511E-5
